pitch_deg,altitude_ft
0.80393,40.68246
0.80389,40.68246
0.80386,40.68246
0.80379,40.68246
0.80374,40.68246
0.8037,40.68246
0.80365,40.68246
0.80361,40.68246
0.80356,40.68246
0.80351,40.68246
0.80336,40.68247
0.80331,40.68247
0.80327,40.68247
0.80322,40.68247
0.80319,40.68247
0.80312,40.68247
0.80309,40.68247
0.80307,40.68247
0.80305,40.68247
0.80303,40.68246
0.803,40.68246
0.80298,40.68245
0.80298,40.68245
0.80297,40.68245
0.80297,40.68245
0.80297,40.68245
0.80297,40.68245
0.80298,40.68245
0.80299,40.68245
0.80298,40.68245
0.80293,40.68245
0.80287,40.68246
0.80281,40.68246
0.80275,40.68247
0.8027,40.68248
0.80265,40.68248
0.8026,40.68249
0.8026,40.68249
0.80271,40.68248
0.80283,40.68248
0.80297,40.68246
0.80312,40.68245
0.80328,40.68244
0.80347,40.68243
0.80366,40.68242
0.80387,40.6824
0.80407,40.68239
0.80421,40.68238
0.80433,40.68238
0.80443,40.68237
0.8045,40.68237
0.80456,40.68237
0.80459,40.68237
0.8046,40.68238
0.80459,40.68238
0.80456,40.68238
0.80448,40.68239
0.80438,40.6824
0.80426,40.6824
0.80418,40.68241
0.80412,40.68241
0.80405,40.68242
0.80398,40.68242
0.80396,40.68242
0.80396,40.68241
0.80395,40.6824
0.80397,40.6824
0.80402,40.6824
0.8041,40.68239
0.80419,40.68238
0.8043,40.68238
0.80444,40.68237
0.80458,40.68236
0.80472,40.68235
0.80487,40.68234
0.80501,40.68234
0.80516,40.68233
0.8056,40.68232
0.80575,40.68231
0.80588,40.6823
0.80599,40.6823
0.80609,40.6823
0.80614,40.6823
0.80616,40.6823
0.80617,40.68231
0.80617,40.68231
0.80616,40.68231
0.80613,40.68232
0.80608,40.68232
0.80603,40.68232
0.80597,40.68233
0.80592,40.68233
0.80589,40.68233
0.80588,40.68233
0.80588,40.68233
0.80588,40.68233
0.80589,40.68232
0.80589,40.68232
0.8059,40.68232
0.8059,40.68231
0.8059,40.68231
0.80591,40.68231
0.80586,40.6823
0.80576,40.68231
0.80567,40.68231
0.80557,40.68232
0.80547,40.68232
0.8054,40.68232
0.80532,40.68232
0.80524,40.68233
0.80517,40.68233
0.80509,40.68233
0.80504,40.68233
0.80498,40.68233
0.80494,40.68233
0.8049,40.68233
0.80487,40.68234
0.80486,40.68234
0.80486,40.68234
0.80488,40.68234
0.80489,40.68234
0.80492,40.68234
0.80495,40.68234
0.80509,40.68233
0.80517,40.68233
0.80527,40.68233
0.80537,40.68232
0.80547,40.68232
0.80558,40.68232
0.80571,40.68231
0.80581,40.68231
0.80589,40.68231
0.80592,40.68231
0.80593,40.68231
0.80596,40.68232
0.80609,40.68232
0.80614,40.68232
0.80615,40.68233
0.80611,40.68233
0.80606,40.68233
0.80599,40.68234
0.80591,40.68235
0.80584,40.68235
0.80579,40.68235
0.80576,40.68235
0.80574,40.68235
0.80572,40.68235
0.8057,40.68235
0.80569,40.68235
0.80568,40.68234
0.80567,40.68234
0.80567,40.68234
0.80566,40.68234
0.80565,40.68233
0.80563,40.68233
0.80559,40.68233
0.80551,40.68234
0.80543,40.68235
0.80537,40.68235
0.80534,40.68235
0.80534,40.68235
0.80535,40.68235
0.80533,40.68235
0.8053,40.68235
0.80524,40.68235
0.80516,40.68236
0.80511,40.68237
0.80507,40.68237
0.80505,40.68237
0.805,40.68237
0.80497,40.68238
0.80495,40.68238
0.80494,40.68238
0.80494,40.68238
0.80493,40.68238
0.80496,40.68238
0.805,40.68237
0.80506,40.68237
0.80512,40.68237
0.80518,40.68236
0.80524,40.68235
0.80531,40.68235
0.80538,40.68235
0.80544,40.68234
0.80551,40.68234
0.80558,40.68233
0.80564,40.68233
0.80579,40.68232
0.80585,40.68232
0.80589,40.68232
0.80589,40.68232
0.80591,40.68232
0.80593,40.68232
0.80597,40.68232
0.80587,40.68232
0.8058,40.68233
0.80574,40.68233
0.80567,40.68234
0.80559,40.68235
0.80548,40.68235
0.80539,40.68236
0.80529,40.68237
0.80519,40.68237
0.80509,40.68238
0.80498,40.68238
0.80487,40.68238
0.80462,40.6824
0.80451,40.6824
0.80441,40.6824
0.8043,40.68241
0.80421,40.68241
0.80411,40.68242
0.80396,40.68242
0.80388,40.68243
0.80381,40.68243
0.80375,40.68243
0.8037,40.68244
0.80365,40.68244
0.80359,40.68245
0.80355,40.68245
0.80352,40.68245
0.8035,40.68245
0.80348,40.68245
0.80346,40.68246
0.80344,40.68246
0.80342,40.68246
0.80341,40.68246
0.80341,40.68246
0.8034,40.68246
0.80342,40.68246
0.80343,40.68246
0.80351,40.68246
0.80359,40.68246
0.8037,40.68245
0.80382,40.68244
0.80396,40.68243
0.80411,40.68242
0.80427,40.68241
0.80447,40.6824
0.80465,40.68239
0.80483,40.68238
0.80501,40.68237
0.8052,40.68236
0.80538,40.68235
0.80557,40.68233
0.80575,40.68233
0.80594,40.68232
0.80614,40.6823
0.80629,40.6823
0.80643,40.68229
0.80656,40.68229
0.80668,40.68228
0.80679,40.68227
0.80701,40.68226
0.80709,40.68226
0.80712,40.68225
0.80714,40.68225
0.80715,40.68225
0.80714,40.68225
0.80708,40.68226
0.80695,40.68227
0.80683,40.68227
0.80672,40.68228
0.80662,40.68229
0.80649,40.68229
0.80646,40.68229
0.80643,40.68228
0.8064,40.68228
0.80639,40.68228
0.80638,40.68228
0.80639,40.68228
0.80637,40.68228
0.8063,40.68229
0.80621,40.68229
0.80615,40.6823
0.80604,40.68231
0.80602,40.68231
0.80602,40.68231
0.80601,40.68231
0.80597,40.68232
0.80595,40.68232
0.80594,40.68232
0.80593,40.68232
0.80592,40.68232
0.8059,40.68232
0.80589,40.68232
0.80588,40.68232
0.80588,40.68232
0.80577,40.68232
0.80574,40.68232
0.80573,40.68233
0.80572,40.68233
0.8057,40.68233
0.80568,40.68233
0.80564,40.68233
0.80561,40.68233
0.80556,40.68233
0.80553,40.68233
0.80548,40.68233
0.80543,40.68234
0.80539,40.68234
0.80533,40.68234
0.8053,40.68234
0.80525,40.68234
0.80522,40.68234
0.80519,40.68234
0.80515,40.68234
0.80513,40.68234
0.80507,40.68235
0.80515,40.68233
0.80515,40.68233
0.80516,40.68233
0.80519,40.68232
0.80519,40.68232
0.80518,40.68232
0.80516,40.68232
0.80514,40.68233
0.80512,40.68233
0.8051,40.68233
0.80508,40.68233
0.80505,40.68233
0.80504,40.68233
0.80504,40.68233
0.80506,40.68233
0.80509,40.68233
0.80508,40.68233
0.80507,40.68233
0.80506,40.68233
0.80505,40.68233
0.80505,40.68233
0.80509,40.68233
0.80511,40.68233
0.80513,40.68233
0.80516,40.68233
0.80517,40.68233
0.80516,40.68233
0.80517,40.68233
0.80515,40.68233
0.80516,40.68233
0.80516,40.68233
0.80514,40.68233
0.80509,40.68233
0.80502,40.68234
0.80495,40.68235
0.80488,40.68236
0.80479,40.68237
0.80469,40.68237
0.8046,40.68238
0.80451,40.68239
0.80441,40.6824
0.80432,40.68241
0.80424,40.68242
0.80415,40.68242
0.80406,40.68243
0.80398,40.68244
0.8039,40.68244
0.80383,40.68245
0.80377,40.68245
0.8037,40.68245
0.80365,40.68246
0.80361,40.68246
0.80358,40.68246
0.80356,40.68247
0.80355,40.68247
0.80354,40.68247
0.80351,40.68248
0.80346,40.68248
0.80335,40.68249
0.80331,40.6825
0.80329,40.6825
0.80329,40.6825
0.80329,40.6825
0.80328,40.6825
0.80327,40.68249
0.80326,40.68249
0.80325,40.68249
0.80324,40.68248
0.80322,40.68248
0.80316,40.68248
0.80313,40.68248
0.80311,40.68248
0.8031,40.68248
0.80311,40.68248
0.80312,40.68248
0.80306,40.68248
0.80303,40.68248
0.80303,40.68248
0.80308,40.68247
0.80314,40.68247
0.80323,40.68246
0.80334,40.68245
0.80361,40.68243
0.80375,40.68242
0.80389,40.6824
0.80404,40.68239
0.80419,40.68238
0.80435,40.68237
0.80452,40.68236
0.8047,40.68235
0.80487,40.68234
0.80502,40.68233
0.80518,40.68232
0.80533,40.68232
0.80548,40.68231
0.80572,40.6823
0.80583,40.6823
0.80593,40.68229
0.80601,40.68229
0.80604,40.68229
0.80605,40.6823
0.80604,40.6823
0.806,40.68231
0.80595,40.68232
0.80588,40.68232
0.80579,40.68233
0.80567,40.68234
0.80554,40.68235
0.80538,40.68236
0.80524,40.68237
0.80509,40.68238
0.80494,40.68239
0.80479,40.6824
0.80464,40.68241
0.80436,40.68242
0.80423,40.68243
0.80387,40.68245
0.80382,40.68244
0.80379,40.68244
0.8038,40.68244
0.80381,40.68243
0.80383,40.68243
0.80385,40.68243
0.80389,40.68243
0.80396,40.68242
0.80404,40.68242
0.80413,40.68242
0.80424,40.68241
0.80435,40.6824
0.80448,40.6824
0.80461,40.68239
0.80474,40.68238
0.80489,40.68238
0.80502,40.68237
0.80515,40.68237
0.80527,40.68236
0.80539,40.68235
0.80549,40.68235
0.80559,40.68235
0.80572,40.68234
0.8058,40.68234
0.80588,40.68233
0.80593,40.68233
0.80597,40.68233
0.80598,40.68233
0.80592,40.68233
0.80582,40.68234
0.80568,40.68235
0.80555,40.68236
0.8054,40.68237
0.80526,40.68238
0.80511,40.68238
0.80481,40.68239
0.80466,40.6824
0.80452,40.6824
0.80438,40.68241
0.80426,40.68241
0.80414,40.68241
0.80403,40.68242
0.80393,40.68242
0.80384,40.68242
0.80376,40.68242
0.8037,40.68242
0.80364,40.68242
0.80359,40.68242
0.80351,40.68243
0.80348,40.68243
0.80345,40.68243
0.80343,40.68243
0.80342,40.68243
0.8034,40.68243
0.80339,40.68243
0.80339,40.68243
0.80339,40.68243
0.80342,40.68243
0.80348,40.68243
0.80356,40.68243
0.80366,40.68243
0.80378,40.68242
0.80391,40.68242
0.80406,40.6824
0.80421,40.6824
0.80438,40.68239
0.80457,40.68238
0.80473,40.68237
0.80492,40.68236
0.80511,40.68235
0.80529,40.68234
0.80547,40.68233
0.80566,40.68233
0.80589,40.68232
0.80605,40.68231
0.80619,40.6823
0.8063,40.6823
0.80637,40.6823
0.8064,40.6823
0.80633,40.68231
0.80629,40.68232
0.80623,40.68232
0.80616,40.68233
0.80612,40.68233
0.8061,40.68233
0.80608,40.68232
0.80606,40.68232
0.80604,40.68232
0.80602,40.68232
0.806,40.68232
0.80598,40.68232
0.80595,40.68231
0.80587,40.68231
0.80582,40.68232
0.80575,40.68232
0.80569,40.68232
0.80568,40.68232
0.80569,40.68232
0.80569,40.68232
0.80568,40.68232
0.80568,40.68232
0.80567,40.68231
0.80566,40.68231
0.80563,40.68231
0.80559,40.68231
0.80559,40.68231
0.80559,40.68231
0.80559,40.68231
0.80558,40.68231
0.80558,40.68231
0.80558,40.68231
0.80558,40.68231
0.80561,40.68231
0.80564,40.68231
0.80565,40.68231
0.80578,40.68231
0.80583,40.6823
0.80588,40.6823
0.80593,40.6823
0.80599,40.68229
0.80604,40.68229
0.8061,40.68229
0.80616,40.68229
0.80621,40.68228
0.80629,40.68228
0.80634,40.68227
0.8064,40.68227
0.80644,40.68227
0.80649,40.68227
0.80652,40.68227
0.80656,40.68227
0.80659,40.68227
0.80661,40.68227
0.80661,40.68227
0.80658,40.68227
0.80654,40.68228
0.80648,40.68229
0.80642,40.6823
0.80635,40.6823
0.80629,40.68231
0.80625,40.68231
0.80622,40.68232
0.80619,40.68232
0.80615,40.68232
0.80612,40.68232
0.80607,40.68232
0.80603,40.68233
0.80599,40.68233
0.80595,40.68233
0.80592,40.68233
0.80587,40.68233
0.80585,40.68233
0.80579,40.68233
0.80577,40.68234
0.80574,40.68234
0.80569,40.68234
0.80567,40.68234
0.80558,40.68235
0.80555,40.68235
0.8055,40.68235
0.80546,40.68235
0.80543,40.68235
0.80537,40.68235
0.80531,40.68236
0.80522,40.68236
0.80513,40.68237
0.80506,40.68237
0.80499,40.68238
0.8049,40.68238
0.80482,40.68239
0.80473,40.68239
0.80459,40.6824
0.8045,40.68241
0.80441,40.68241
0.80432,40.68242
0.80412,40.68243
0.804,40.68244
0.80393,40.68245
0.80388,40.68245
0.80382,40.68245
0.80378,40.68246
0.80373,40.68246
0.80369,40.68246
0.8037,40.68246
0.80373,40.68245
0.80375,40.68245
0.80378,40.68245
0.80385,40.68244
0.80392,40.68243
0.80404,40.68243
0.80415,40.68242
0.80426,40.68241
0.80439,40.6824
0.80453,40.68239
0.80467,40.68238
0.80482,40.68238
0.80499,40.68237
0.80514,40.68236
0.80529,40.68235
0.80544,40.68235
0.80558,40.68234
0.80572,40.68233
0.80584,40.68233
0.806,40.68232
0.80612,40.68232
0.80622,40.68232
0.80628,40.68232
0.8063,40.68232
0.8063,40.68232
0.80622,40.68233
0.80616,40.68234
0.80608,40.68235
0.80597,40.68235
0.80585,40.68237
0.80573,40.68237
0.80561,40.68238
0.8055,40.68239
0.8054,40.68239
0.80529,40.6824
0.80519,40.6824
0.80509,40.68241
0.805,40.68242
0.8048,40.68242
0.80471,40.68242
0.80463,40.68243
0.80455,40.68243
0.80447,40.68243
0.80439,40.68243
0.8043,40.68243
0.80424,40.68243
0.80418,40.68243
0.80413,40.68243
0.80408,40.68243
0.80399,40.68243
0.80395,40.68242
0.80393,40.68242
0.80392,40.68242
0.80391,40.68242
0.8039,40.68242
0.80391,40.68242
0.80391,40.68242
0.80398,40.68241
0.80408,40.68241
0.80418,40.6824
0.8043,40.68239
0.80442,40.68238
0.80456,40.68237
0.80486,40.68235
0.80504,40.68235
0.80522,40.68233
0.80539,40.68232
0.80557,40.68231
0.80573,40.6823
0.8059,40.6823
0.8061,40.68229
0.80624,40.68228
0.80637,40.68227
0.80648,40.68226
0.80658,40.68226
0.80668,40.68225
0.80676,40.68225
0.80682,40.68225
0.80688,40.68225
0.80691,40.68224
0.80694,40.68224
0.80694,40.68224
0.80691,40.68225
0.80667,40.68227
0.80654,40.68228
0.80644,40.68229
0.80634,40.68229
0.80626,40.6823
0.8062,40.6823
0.80616,40.6823
0.80614,40.6823
0.80613,40.6823
0.8061,40.6823
0.80606,40.6823
0.80602,40.6823
0.80597,40.6823
0.80592,40.6823
0.80586,40.68231
0.80582,40.68231
0.8058,40.68232
0.8058,40.68232
0.80582,40.68232
0.80582,40.68232
0.80582,40.68232
0.80581,40.68232
0.80581,40.68232
0.80581,40.68232
0.80581,40.68232
0.80581,40.68232
0.80581,40.68232
0.80581,40.68232
0.8058,40.68232
0.8058,40.68232
0.80579,40.68232
0.80578,40.68232
0.80577,40.68232
0.80576,40.68232
0.80575,40.68232
0.80574,40.68232
0.80573,40.68232
0.80572,40.68232
0.80571,40.68232
0.8057,40.68232
0.80569,40.68233
0.80568,40.68233
0.80567,40.68233
0.80566,40.68233
0.80565,40.68233
0.80565,40.68233
0.80564,40.68233
0.80563,40.68233
0.80562,40.68233
0.80561,40.68233
0.80561,40.68233
0.80561,40.68233
0.80561,40.68233
0.80558,40.68233
0.80557,40.68233
0.80555,40.68233
0.80551,40.68233
0.80549,40.68233
0.80545,40.68234
0.80544,40.68234
0.80539,40.68234
0.80536,40.68234
0.80534,40.68235
0.80531,40.68235
0.80529,40.68235
0.80526,40.68235
0.80526,40.68236
0.80523,40.68236
0.80521,40.68236
0.8052,40.68237
0.8052,40.68237
0.8052,40.68237
0.8052,40.68237
0.80519,40.68237
0.80519,40.68237
0.80518,40.68238
0.80517,40.68238
0.80515,40.68238
0.80513,40.68238
0.8051,40.68238
0.80508,40.68238
0.80506,40.68238
0.80505,40.68238
0.80504,40.68238
0.80502,40.68238
0.80503,40.68237
0.80504,40.68237
0.80503,40.68237
0.80503,40.68237
0.80503,40.68237
0.805,40.68236
0.80496,40.68236
0.80492,40.68236
0.80485,40.68236
0.80477,40.68235
0.80467,40.68235
0.80455,40.68235
0.80409,40.68236
0.80386,40.68236
0.80355,40.68237
0.80318,40.68238
0.80277,40.68239
0.80229,40.68241
0.80094,40.68246
0.80024,40.68248
0.79954,40.68251
0.79878,40.68254
0.79801,40.68257
0.79715,40.6826
0.79622,40.68263
0.7952,40.68267
0.79438,40.6827
0.79367,40.68274
0.79289,40.68276
0.79198,40.68279
0.79104,40.68282
0.78937,40.68286
0.78816,40.6829
0.78688,40.68293
0.78545,40.68297
0.78389,40.68301
0.78234,40.68306
0.78005,40.68313
0.77862,40.68318
0.77733,40.68322
0.77596,40.68327
0.77452,40.68332
0.77266,40.68338
0.77093,40.68343
0.76931,40.68349
0.76753,40.68354
0.76564,40.68361
0.76382,40.68367
0.76198,40.68373
0.76034,40.68379
0.75885,40.68385
0.75745,40.6839
0.75585,40.68396
0.75433,40.68401
0.75262,40.68406
0.75079,40.68411
0.7488,40.68416
0.74645,40.68423
0.73895,40.68445
0.73106,40.68468
0.72847,40.68476
0.72565,40.68484
0.72255,40.68494
0.71973,40.68503
0.71693,40.68512
0.71401,40.68521
0.71114,40.6853
0.70814,40.6854
0.70514,40.68549
0.70099,40.68562
0.69795,40.68571
0.69495,40.68581
0.69193,40.6859
0.68877,40.686
0.68582,40.68609
0.68219,40.68621
0.67909,40.6863
0.6758,40.68641
0.67266,40.6865
0.66938,40.68661
0.66622,40.68671
0.66284,40.68682
0.65432,40.6871
0.65081,40.68721
0.64725,40.68732
0.64355,40.68743
0.63988,40.68755
0.63589,40.68767
0.63182,40.6878
0.62805,40.68792
0.62436,40.68805
0.62048,40.68818
0.61631,40.68831
0.61224,40.68845
0.60761,40.6886
0.60352,40.68874
0.59902,40.68888
0.59458,40.68903
0.59052,40.68916
0.58627,40.68929
0.58206,40.68943
0.57737,40.68958
0.57302,40.68971
0.56834,40.68986
0.56377,40.69
0.55897,40.69016
0.55399,40.69031
0.54913,40.69045
0.54343,40.69063
0.53837,40.69078
0.53298,40.69094
0.52761,40.6911
0.52235,40.69126
0.51697,40.69142
0.49986,40.69192
0.48174,40.69247
0.46581,40.69296
0.45945,40.69315
0.45136,40.6934
0.44371,40.69363
0.43579,40.69388
0.42783,40.69412
0.42042,40.69435
0.39904,40.69503
0.39057,40.6953
0.38352,40.69552
0.37578,40.69576
0.36868,40.69597
0.36142,40.69619
0.35428,40.6964
0.34703,40.69662
0.33932,40.69685
0.33235,40.69705
0.3248,40.69727
0.31764,40.69747
0.30695,40.69775
0.29635,40.69801
0.28896,40.6982
0.28148,40.69839
0.27394,40.69859
0.26696,40.69876
0.25637,40.69904
0.24952,40.69922
0.24235,40.69941
0.23548,40.69959
0.2287,40.69977
0.21415,40.70018
0.20736,40.70037
0.20147,40.70053
0.19542,40.7007
0.18947,40.70087
0.18452,40.70102
0.18002,40.70115
0.17551,40.70128
0.17135,40.7014
0.16699,40.70152
0.16325,40.70162
0.15958,40.70172
0.15618,40.70181
0.15285,40.70189
0.14974,40.70197
0.14607,40.70206
0.14321,40.70214
0.14069,40.70221
0.13836,40.70228
0.13608,40.70235
0.13415,40.70243
0.13232,40.7025
0.13002,40.70259
0.12794,40.70267
0.12677,40.70272
0.12576,40.70275
0.12477,40.70279
0.12393,40.70282
0.12328,40.70285
0.12283,40.70287
0.12248,40.70288
0.12224,40.7029
0.12208,40.70292
0.122,40.70294
0.12214,40.70304
0.12248,40.7031
0.12268,40.70312
0.1229,40.70313
0.12313,40.70314
0.12301,40.70314
0.12262,40.70314
0.12246,40.70315
0.12247,40.70315
0.1226,40.70315
0.12289,40.70316
0.12334,40.70316
0.124,40.70317
0.12642,40.70317
0.12742,40.70319
0.12818,40.70322
0.12882,40.70326
0.12949,40.70331
0.13023,40.70337
0.1308,40.70345
0.13122,40.70351
0.13163,40.70357
0.13193,40.70362
0.13216,40.70368
0.13235,40.70373
0.13252,40.70378
0.13268,40.70385
0.13272,40.70389
0.13282,40.70392
0.13296,40.70394
0.13327,40.70395
0.1335,40.70394
0.13364,40.70393
0.1337,40.70391
0.13374,40.7039
0.13378,40.70388
0.13382,40.70386
0.13385,40.70384
0.13387,40.70381
0.13389,40.70378
0.13392,40.70376
0.13397,40.70374
0.13404,40.70371
0.13416,40.70369
0.13431,40.70366
0.13453,40.70363
0.13485,40.70359
0.1352,40.70354
0.13537,40.70351
0.13521,40.70349
0.13531,40.70346
0.13542,40.70344
0.13557,40.70339
0.1355,40.70336
0.13543,40.70333
0.13529,40.7033
0.1352,40.70327
0.13519,40.70324
0.13521,40.70321
0.13564,40.70312
0.13607,40.70306
0.13637,40.703
0.13673,40.70294
0.13718,40.70288
0.13781,40.70282
0.13855,40.70275
0.13942,40.70267
0.1403,40.7026
0.14128,40.70254
0.14233,40.70248
0.14344,40.70242
0.14467,40.70236
0.14868,40.70231
0.15145,40.70232
0.15261,40.70233
0.15368,40.70235
0.15469,40.70237
0.15595,40.70242
0.15654,40.70247
0.15692,40.70253
0.15707,40.70259
0.15705,40.70266
0.15684,40.70273
0.15653,40.7028
0.15604,40.70287
0.15558,40.7029
0.15514,40.70292
0.15451,40.70293
0.15392,40.70295
0.15329,40.70297
0.15266,40.70299
0.15202,40.70301
0.1513,40.70304
0.15058,40.70307
0.14983,40.70309
0.1491,40.70312
0.14834,40.70314
0.14732,40.70316
0.1464,40.70317
0.14529,40.70318
0.14434,40.70319
0.14325,40.7032
0.14215,40.70321
0.14111,40.70322
0.13985,40.70324
0.13882,40.70325
0.13769,40.70327
0.13657,40.70328
0.13291,40.70327
0.13177,40.70328
0.13079,40.70328
0.12958,40.70329
0.12863,40.70329
0.1277,40.70329
0.12677,40.7033
0.12587,40.7033
0.12496,40.70331
0.12384,40.70332
0.12305,40.70333
0.12236,40.70335
0.12175,40.70336
0.12111,40.70337
0.12053,40.70338
0.11994,40.7034
0.11939,40.70341
0.11902,40.70342
0.11875,40.70344
0.11863,40.70345
0.11862,40.70346
0.11879,40.70346
0.11879,40.70348
0.11973,40.7035
0.12048,40.7035
0.12155,40.70347
0.12293,40.70342
0.12451,40.70335
0.12619,40.70328
0.12888,40.70316
0.13089,40.70306
0.13289,40.70297
0.13505,40.70288
0.13717,40.70279
0.13925,40.70271
0.14131,40.70263
0.14576,40.70246
0.14784,40.70238
0.14985,40.70231
0.15171,40.70225
0.15344,40.70219
0.15491,40.70215
0.15606,40.70212
0.15688,40.70212
0.15739,40.70213
0.1576,40.70217
0.1576,40.70221
0.15748,40.70226
0.15722,40.7023
0.15605,40.70242
0.1554,40.70247
0.15502,40.7025
0.15471,40.70251
0.15432,40.70251
0.15389,40.70252
0.15314,40.70253
0.15274,40.70254
0.15236,40.70255
0.15198,40.70255
0.15038,40.70251
0.14968,40.7025
0.14929,40.70248
0.14893,40.70247
0.14863,40.70245
0.14837,40.70244
0.148,40.70243
0.14749,40.70244
0.14723,40.70243
0.14709,40.70241
0.14699,40.70238
0.14687,40.70234
0.14679,40.70231
0.14673,40.70227
0.14673,40.70224
0.14683,40.70221
0.14688,40.70219
0.14675,40.70219
0.1466,40.70222
0.14645,40.70226
0.14632,40.70231
0.14613,40.70237
0.14582,40.70244
0.14554,40.7025
0.14527,40.70255
0.14505,40.70259
0.14498,40.70261
0.14502,40.70262
0.14516,40.70259
0.14517,40.70257
0.14511,40.70255
0.14504,40.70253
0.14493,40.70251
0.14483,40.70249
0.14459,40.70248
0.14381,40.70253
0.14351,40.70256
0.14331,40.70259
0.14313,40.70261
0.14293,40.70264
0.14274,40.70268
0.14259,40.70271
0.14259,40.70271
0.14276,40.7027
0.1428,40.70266
0.14264,40.70263
0.14243,40.70259
0.14208,40.70254
0.14178,40.7025
0.14149,40.70246
0.1412,40.70242
0.14094,40.70238
0.14067,40.70235
0.14045,40.70232
0.14021,40.7023
0.14003,40.70229
0.13985,40.70228
0.13964,40.70229
0.13941,40.70229
0.13997,40.70229
0.13942,40.7023
0.13933,40.7023
0.1393,40.7023
0.13925,40.7023
0.13921,40.70231
0.13919,40.70231
0.13916,40.70232
0.13914,40.70233
0.13911,40.70234
0.1391,40.70235
0.13912,40.70237
0.1392,40.70238
0.13919,40.7024
0.13907,40.70245
0.13899,40.70249
0.13893,40.70254
0.13888,40.7026
0.13884,40.70265
0.13882,40.70271
0.13889,40.70275
0.13908,40.70278
0.1392,40.7028
0.13927,40.70282
0.13934,40.70284
0.13943,40.70287
0.13955,40.7029
0.13964,40.70292
0.13963,40.70294
0.13969,40.70295
0.13962,40.70296
0.13947,40.70297
0.13945,40.70296
0.13911,40.70296
0.13918,40.70288
0.13902,40.70284
0.13893,40.7028
0.13924,40.70274
0.13984,40.70265
0.14063,40.70255
0.1433,40.70222
0.14445,40.70209
0.14557,40.70197
0.14667,40.70186
0.1477,40.70176
0.1488,40.70167
0.14991,40.70158
0.1513,40.70148
0.15345,40.70131
0.15433,40.70124
0.15515,40.70118
0.15585,40.70111
0.15641,40.70106
0.15684,40.70102
0.15707,40.70099
0.15723,40.70097
0.15737,40.70096
0.1575,40.70096
0.15763,40.70096
0.15729,40.70101
0.1566,40.70109
0.15605,40.70117
0.15557,40.70125
0.15514,40.70132
0.15473,40.7014
0.15436,40.70146
0.1535,40.70158
0.15304,40.70165
0.15257,40.70173
0.15213,40.70181
0.15171,40.70187
0.15127,40.70195
0.15085,40.70202
0.1504,40.70211
0.15003,40.70219
0.14966,40.70227
0.14933,40.70236
0.149,40.70244
0.14868,40.70253
0.14843,40.70261
0.14824,40.70269
0.14819,40.70274
0.14825,40.70278
0.14842,40.70281
0.14865,40.70282
0.14891,40.70282
0.14885,40.70283
0.14871,40.70283
0.14863,40.70283
0.14849,40.70283
0.14833,40.70282
0.14814,40.70281
0.14772,40.7028
0.14674,40.70277
0.14642,40.70274
